prescription_id,chart_id,ayanamsha_id,build_id,snapshot_type,target_graha,target_resonance_id,tradition,sub_tradition,remedy_category,remedy_id_g27,remedy_label_human,prescription_detail_jsonb,classical_strength_rating,classical_sources_jsonb,classical_source_text_jsonb,targets_motif_id,targets_cell_id,targets_dosha_class,resonance_match_score,match_score_formula_version,counter_indications_array,incompatible_with_prescription_ids_array,prerequisite_prescription_ids_array,feasibility_score,estimated_cost_inr_range_jsonb,estimated_time_minutes_daily,ritual_complexity_class,requires_acharya_review_flag,acharya_review_reason_array,cross_tradition_corroboration_count,cross_tradition_corroborating_traditions_array,phase_sequence_class,phase_duration_days,count_prescription_jsonb,substitute_options_jsonb,yantra_geometry_jsonb,pranapratishtha_required_flag,pilgrimage_site_jsonb,pilgrimage_priority_rank,recommended_hora_lord_array,recommended_choghadiya_window_array,initiation_lunar_phase_recommendation_array,recommended_facing_direction,outcome_tracking_placeholder_jsonb,prescription_embedding_vec,verification_pass_status,citation_ref,citation_human,computed_at
274967d0-caa7-4f06-ac79-69dbe6c3c146,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Ketu,a27c84ec-0f8a-4a9e-a624-ded462fd14c2,parashari,,gemstone,ketu_matrix_gemstone,"Wear a tested Cat's Eye (Lehsunia) in panchdhatu on the prescribed finger, on Saturday/Tuesday, during Shukla Paksha. ONLY if Ketu is a functional benefic in the chart (test for 3 days first before co","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Wear a tested Cat's Eye (Lehsunia) in panchdhatu on the prescribed finger, on Saturday/Tuesday, during Shukla Paksha. ONLY if Ketu is a functional benefic in the chart (test for 3 days first before committing)."", ""maraka_contraindication_verdict"": {""reason"": ""Ketu is neither the 2nd-house lord (Venus) nor the 7th-house lord (Venus) from lagna in this chart — no maraka-lordship contraindication under the v1 rule."", ""verdict"": ""no_contraindication_found"", ""citation"": ""BPHS Ch.44 \""Maraka (Killer) Planets\"" (2-5, 3): \""the 2nd and 7th are Maraka houses... The lords of the 2nd and the 7th ... are known as Marakas.\"" Trans. R. Santhanam, Ranjan Publications. Corroborated by BPHS Ch.47 (Venus sub-periods): \""If Venus be lord of the 2nd or the 7th (two maraka houses) there will be during his Dasa, physical pains and troubles.\"""", ""rule_scope"": ""v1: 2nd/7th house lordship only (occupancy + Rahu/Ketu extensions not yet implemented — see BETA_G.md follow-up)"", ""second_lord"": ""Venus"", ""seventh_lord"": ""Venus"", ""is_maraka_lord"": false, ""source_fact_id"": ""a254b3b1a69d7c39""}}",0.85,"{""citation"": ""classical ratna-shastra; Phaladeepika"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,"{""Gemstones strengthen the planet — wear ONLY if the planet is a functional benefic for the chart; otherwise they amplify malefic results.""}",,,0.45,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""high"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,complex,t,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/ketu_matrix_gemstone,G27 remedy ketu_matrix_gemstone for Ketu,2026-08-10 01:52:11.356374+00
39595736-59a5-4199-b07d-41f5119a85f2,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Ketu,a27c84ec-0f8a-4a9e-a624-ded462fd14c2,parashari,,charity,ketu_matrix_charity_blanket,Donate blanket to the needy / a temple / a Brahmin on Saturday/Tuesday (for Ketu propitiation). Consistent donation on the planet's day pacifies its afflictions.,"{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Donate blanket to the needy / a temple / a Brahmin on Saturday/Tuesday (for Ketu propitiation). Consistent donation on the planet's day pacifies its afflictions."", ""maraka_contraindication_verdict"": null}",0.85,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/ketu_matrix_charity_blanket,G27 remedy ketu_matrix_charity_blanket for Ketu,2026-08-10 01:52:11.356374+00
3ae5cf68-ef8f-4dd6-a80a-e4b4e7526e07,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Rahu,9b94d02f-a9fe-4c89-8e7a-9d64095a3927,parashari,,mantra,rahu_matrix_mantra,"Recite the Rahu beej mantra 'Om Bhraam Bhreem Bhraum Sah Rahave Namah' 108 times daily on Saturday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Recite the Rahu beej mantra 'Om Bhraam Bhreem Bhraum Sah Rahave Namah' 108 times daily on Saturday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/rahu_matrix_mantra,G27 remedy rahu_matrix_mantra for Rahu,2026-08-10 01:52:11.356374+00
a40cf080-28eb-420b-b08b-453467350c1e,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Rahu,9b94d02f-a9fe-4c89-8e7a-9d64095a3927,parashari,,charity,rahu_matrix_charity_urad_dal,Donate urad dal to the needy / a temple / a Brahmin on Saturday (for Rahu propitiation). Consistent donation on the planet's day pacifies its afflictions.,"{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Donate urad dal to the needy / a temple / a Brahmin on Saturday (for Rahu propitiation). Consistent donation on the planet's day pacifies its afflictions."", ""maraka_contraindication_verdict"": null}",0.85,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/rahu_matrix_charity_urad_dal,G27 remedy rahu_matrix_charity_urad_dal for Rahu,2026-08-10 01:52:11.356374+00
a65c1862-ef50-4195-987f-f52b86829295,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Rahu,9b94d02f-a9fe-4c89-8e7a-9d64095a3927,parashari,,gemstone,rahu_matrix_gemstone,"Wear a tested Hessonite (Gomed) in lead/silver on the prescribed finger, on Saturday, during Shukla Paksha. ONLY if Rahu is a functional benefic in the chart (test for 3 days first before committing).","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Wear a tested Hessonite (Gomed) in lead/silver on the prescribed finger, on Saturday, during Shukla Paksha. ONLY if Rahu is a functional benefic in the chart (test for 3 days first before committing)."", ""maraka_contraindication_verdict"": {""reason"": ""Rahu is neither the 2nd-house lord (Venus) nor the 7th-house lord (Venus) from lagna in this chart — no maraka-lordship contraindication under the v1 rule."", ""verdict"": ""no_contraindication_found"", ""citation"": ""BPHS Ch.44 \""Maraka (Killer) Planets\"" (2-5, 3): \""the 2nd and 7th are Maraka houses... The lords of the 2nd and the 7th ... are known as Marakas.\"" Trans. R. Santhanam, Ranjan Publications. Corroborated by BPHS Ch.47 (Venus sub-periods): \""If Venus be lord of the 2nd or the 7th (two maraka houses) there will be during his Dasa, physical pains and troubles.\"""", ""rule_scope"": ""v1: 2nd/7th house lordship only (occupancy + Rahu/Ketu extensions not yet implemented — see BETA_G.md follow-up)"", ""second_lord"": ""Venus"", ""seventh_lord"": ""Venus"", ""is_maraka_lord"": false, ""source_fact_id"": ""a254b3b1a69d7c39""}}",0.85,"{""citation"": ""classical ratna-shastra; Phaladeepika"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,"{""Gemstones strengthen the planet — wear ONLY if the planet is a functional benefic for the chart; otherwise they amplify malefic results.""}",,,0.45,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""high"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,complex,t,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/rahu_matrix_gemstone,G27 remedy rahu_matrix_gemstone for Rahu,2026-08-10 01:52:11.356374+00
8ff08f8c-565e-46e8-b9d0-1ccc662d27c2,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Moon,a5c05a30-3d2a-4112-ab97-4d3724af0d35,parashari,,mantra,moon_matrix_mantra,"Recite the Moon beej mantra 'Om Shraam Shreem Shraum Sah Chandraya Namah' 108 times daily on Monday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Recite the Moon beej mantra 'Om Shraam Shreem Shraum Sah Chandraya Namah' 108 times daily on Monday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/moon_matrix_mantra,G27 remedy moon_matrix_mantra for Moon,2026-08-10 01:52:11.356374+00
1675b0ac-dbd5-4a71-b20b-1e073a99174b,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Moon,a5c05a30-3d2a-4112-ab97-4d3724af0d35,parashari,,charity,dana_moon_silver_milk_monday,"Monday dana for Moon propitiation (BPHS Ch.93): donate silver (even a small coin), white rice, milk, and curd to a Brahmin woman or temple on Mondays during Purnima (full moon). The Moon-silver-white ","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Monday dana for Moon propitiation (BPHS Ch.93): donate silver (even a small coin), white rice, milk, and curd to a Brahmin woman or temple on Mondays during Purnima (full moon). The Moon-silver-white connection is the canonical triad in BPHS Ch.93."", ""maraka_contraindication_verdict"": null}",0.88,"{""citation"": ""BPHS Ch.93 (Chandra dana)"", ""source_id"": ""BPHS""}",,,,,0.940997,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/dana_moon_silver_milk_monday,G27 remedy dana_moon_silver_milk_monday for Moon,2026-08-10 01:52:11.356374+00
770236be-2496-4b19-9bdc-0ca96227410d,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Moon,a5c05a30-3d2a-4112-ab97-4d3724af0d35,parashari,,charity,moon_matrix_charity_rice,Donate rice to the needy / a temple / a Brahmin on Monday (for Moon propitiation). Consistent donation on the planet's day pacifies its afflictions.,"{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Donate rice to the needy / a temple / a Brahmin on Monday (for Moon propitiation). Consistent donation on the planet's day pacifies its afflictions."", ""maraka_contraindication_verdict"": null}",0.85,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/moon_matrix_charity_rice,G27 remedy moon_matrix_charity_rice for Moon,2026-08-10 01:52:11.356374+00
ae216bb2-3a0b-40ae-b0b1-d9fd826d8cfe,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Jupiter,2fb5702e-9718-4b23-b597-3fc7adeadb08,parashari,,mantra,jupiter_matrix_mantra,"Recite the Jupiter beej mantra 'Om Graam Greem Graum Sah Gurave Namah' 108 times daily on Thursday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Recite the Jupiter beej mantra 'Om Graam Greem Graum Sah Gurave Namah' 108 times daily on Thursday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/jupiter_matrix_mantra,G27 remedy jupiter_matrix_mantra for Jupiter,2026-08-10 01:52:11.356374+00
2a8d1ad0-3fbe-45f1-9515-10f20a0be460,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Jupiter,2fb5702e-9718-4b23-b597-3fc7adeadb08,parashari,,mantra,jupiter_wealth_mantra_01,"Chant Guru Ashtottara Shatanamavali 108 times on Thursdays. Jupiter (Guru) blesses with wisdom, wealth, and progeny when propitiated.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Chant Guru Ashtottara Shatanamavali 108 times on Thursdays. Jupiter (Guru) blesses with wisdom, wealth, and progeny when propitiated."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.88"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": null, ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/jupiter_wealth_mantra_01,G27 remedy jupiter_wealth_mantra_01 for Jupiter,2026-08-10 01:52:11.356374+00
20f95367-d593-461f-9ae7-3b3365805771,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Jupiter,2fb5702e-9718-4b23-b597-3fc7adeadb08,parashari,,japa,stotra_vishnu_sahasranama_jupiter_afflicted,"For afflicted Jupiter (debilitated in Capricorn, Guru Chandal dosha, retrograde in dasha): recite Vishnu Sahasranama (Mahabharata, Anushasana Parva 149) once daily on Thursdays. Jupiter is the karaka ","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""For afflicted Jupiter (debilitated in Capricorn, Guru Chandal dosha, retrograde in dasha): recite Vishnu Sahasranama (Mahabharata, Anushasana Parva 149) once daily on Thursdays. Jupiter is the karaka of dharma and wisdom — Vishnu Sahasranama is the classical prescription for Guru-related obstacles per Phaladeepika's remedial section."", ""maraka_contraindication_verdict"": null}",0.88,"{""citation"": ""Phaladeepika remedial section; Mahabharata Anushasana Parva 149"", ""source_id"": ""Phaladeepika""}",,,,,0.940997,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/stotra_vishnu_sahasranama_jupiter_afflicted,G27 remedy stotra_vishnu_sahasranama_jupiter_afflicted for Jupiter,2026-08-10 01:52:11.356374+00
92c270fc-52f4-4711-aa38-9c1388a1d829,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Mars,dc387293-384f-4f81-b0d3-a4899e0c5bcb,parashari,,mantra,mars_matrix_mantra,"Recite the Mars beej mantra 'Om Kraam Kreem Kraum Sah Bhaumaya Namah' 108 times daily on Tuesday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Recite the Mars beej mantra 'Om Kraam Kreem Kraum Sah Bhaumaya Namah' 108 times daily on Tuesday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/mars_matrix_mantra,G27 remedy mars_matrix_mantra for Mars,2026-08-10 01:52:11.356374+00
46e975f8-a5bb-487e-ad9b-c1fcb350263f,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Mars,dc387293-384f-4f81-b0d3-a4899e0c5bcb,parashari,,charity,dana_mars_masoor_blood_donation,"Tuesday dana for Mars (BPHS Ch.93): donate masoor dal (red lentils), red cloth, and copper on Tuesdays. Blood donation on Tuesdays is the modern classical equivalent and is widely recommended — blood ","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Tuesday dana for Mars (BPHS Ch.93): donate masoor dal (red lentils), red cloth, and copper on Tuesdays. Blood donation on Tuesdays is the modern classical equivalent and is widely recommended — blood is Mars's fluid and giving it is the strongest Mars-karmic action. Also: donate to emergency services or fire departments (Mars governs fire and emergencies)."", ""maraka_contraindication_verdict"": null}",0.87,"{""citation"": ""BPHS Ch.93 (Mangala dana)"", ""source_id"": ""BPHS""}",,,,,0.930304,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/dana_mars_masoor_blood_donation,G27 remedy dana_mars_masoor_blood_donation for Mars,2026-08-10 01:52:11.356374+00
f1983192-21f7-4d76-82ea-c61895756d47,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Mars,dc387293-384f-4f81-b0d3-a4899e0c5bcb,parashari,,charity,mars_matrix_charity_masoor_dal,Donate masoor dal to the needy / a temple / a Brahmin on Tuesday (for Mars propitiation). Consistent donation on the planet's day pacifies its afflictions.,"{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Donate masoor dal to the needy / a temple / a Brahmin on Tuesday (for Mars propitiation). Consistent donation on the planet's day pacifies its afflictions."", ""maraka_contraindication_verdict"": null}",0.85,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,0.908918,v1.0,,,,0.75,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""low"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,moderate,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/mars_matrix_charity_masoor_dal,G27 remedy mars_matrix_charity_masoor_dal for Mars,2026-08-10 01:52:11.356374+00
51a5e115-bf25-4e14-b6b8-988ef109becb,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Sun,480c04dc-7693-4cf9-806d-6305962d4efd,parashari,,mantra,sun_matrix_mantra,"Recite the Sun beej mantra 'Om Hraam Hreem Hraum Sah Suryaya Namah' 108 times daily on Sunday, facing east. Complete mahadasha-count japa over the dasha period.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Recite the Sun beej mantra 'Om Hraam Hreem Hraum Sah Suryaya Namah' 108 times daily on Sunday, facing east. Complete mahadasha-count japa over the dasha period."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.91-94 (Upaya-adhyaya)"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/sun_matrix_mantra,G27 remedy sun_matrix_mantra for Sun,2026-08-10 01:52:11.356374+00
6237ce28-91b7-486f-b98d-5c40e5e850a3,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Sun,480c04dc-7693-4cf9-806d-6305962d4efd,parashari,,mantra,sun_career_mantra_01,"Chant the Aditya Hridayam daily at sunrise, facing east, 108 times. This strengthens the Sun and brings favor from authority figures and government.","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""Chant the Aditya Hridayam daily at sunrise, facing east, 108 times. This strengthens the Sun and brings favor from authority figures and government."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""BPHS Ch.88"", ""source_id"": ""BPHS""}",,,,,1.010502,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": null, ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/sun_career_mantra_01,G27 remedy sun_career_mantra_01 for Sun,2026-08-10 01:52:11.356374+00
89e67a41-36c7-4e08-96a1-25c8fc639f10,482012f1-710e-4a25-994a-93821f5871aa,raman,bf73222f-4566-4bf6-bc1d-c42b5844a27f,static_natal,Sun,480c04dc-7693-4cf9-806d-6305962d4efd,parashari,,japa,stotra_aditya_hridayam_afflicted_sun,"For afflicted Sun (combust, debilitated in Libra, or in 6/8/12): recite Aditya Hridayam (from Valmiki Ramayana, Yuddha Kanda Ch.107) in full at sunrise facing east, daily during Sun dasha/antardasha. ","{""deity"": null, ""gemstone"": null, ""mantra_text"": null, ""charity_action"": null, ""prescription_text"": ""For afflicted Sun (combust, debilitated in Libra, or in 6/8/12): recite Aditya Hridayam (from Valmiki Ramayana, Yuddha Kanda Ch.107) in full at sunrise facing east, daily during Sun dasha/antardasha. Agastya prescribed this to Rama before battle — it is the classical solar invocation for strength and authority."", ""maraka_contraindication_verdict"": null}",0.90,"{""citation"": ""Valmiki Ramayana, Yuddha Kanda 107; BPHS Ch.88 (Surya upaya)"", ""source_id"": ""BPHS""}",,,,,0.962383,v1.0,,,,0.9,"{""reason"": ""INR market pricing requires an external, time-varying market-price source not present in the classical-text corpus this system computes from — B.10 forbids inventing a figure. See cost_tier for the qualitative (free/low/medium/high) classification, which IS corpus-derived."", ""available"": false, ""cost_tier"": ""free"", ""external_computation_required"": ""market gemstone/ritual-goods pricing lookup""}",,simple,f,,1,,,,,,,,,,,,,,,,documented_approximation,brahma_remedy_corpus/stotra_aditya_hridayam_afflicted_sun,G27 remedy stotra_aditya_hridayam_afflicted_sun for Sun,2026-08-10 01:52:11.356374+00
